4.624	4.8844	3.0817	1.3572	0.46919	0.3142	0.41866	0.55774	1.0322	1.5264	1.1934	1.3771	0.97009	0.30481	0.18711	0.20885	0.24294	0.26775	0.2629	0.1749	0.073527	0.05412	0.040974	0.044174	0.068172	0.086375	0.099546	0.10468	0.155	0.21703	0.2019	0.15534	0.083196	0.045341	0.034688	0.042563	0.050757	0.053786	0.041774	0.038382	0.0566	0.062925	0.04049	0.043228	0.064488	0.056163	0.079011	0.16368	0.26546	0.28642	0.23013	0.12953	0.054972	0.035925	0.04521	0.054115	0.053253	0.068008	0.071107	0.057546	0.073051	0.081413	0.04356	0.020341	0.016112	0.026989	0.034179	0.056631	0.073368	0.068406	0.072496	0.068097	0.085719	0.11603	0.12915	0.14941	0.23035	0.24668	0.1615	0.12368	0.081374	0.10221	0.12148	0.091162	0.081311	0.099195	0.092295	0.08965	0.064165	0.033639	0.026072	0.028176	0.024613	0.017677	0.016578	0.014903	0.014782	0.014327	0.016082	0.015741	0.018904	0.022539	0.017322	0.011533	0.015093	0.013731	0.016581	0.018867	0.021295	0.017863	0.013622	0.0099209	0.0072695	0.0059767	0.002854	0.0023584	0.0036902	0.0030484	0.0025413	0.0031357	0.0029596	0.0037237	0.0046482	0.0041425	0.0025676	0.0022416	0.0016212	110
3.7298	3.7733	3.029	1.8999	0.81436	0.53453	0.88324	1.4999	1.3763	0.88234	1.514	1.4938	0.72899	0.68949	0.65272	0.34178	0.2128	0.2155	0.23445	0.17952	0.23394	0.41444	0.45591	0.31915	0.2292	0.19615	0.15643	0.094316	0.08114	0.073583	0.085905	0.060566	0.037254	0.038815	0.045547	0.0553	0.05232	0.068518	0.10261	0.11165	0.073649	0.051138	0.050251	0.043081	0.037081	0.085278	0.10641	0.12628	0.15739	0.20564	0.19056	0.14673	0.12772	0.086075	0.074867	0.075762	0.058384	0.03842	0.033591	0.029781	0.02405	0.025886	0.020779	0.011678	0.0089478	0.010792	0.011666	0.016149	0.022938	0.026887	0.025058	0.020341	0.022775	0.023396	0.023739	0.023071	0.022948	0.023551	0.016805	0.016088	0.021656	0.019496	0.021913	0.019635	0.017167	0.017362	0.016907	0.015082	0.014007	0.01721	0.016201	0.016425	0.019622	0.013529	0.0098528	0.010099	0.0073828	0.0065409	0.0033969	0.0031474	0.0033351	0.002548	0.0023674	0.0015321	0.001335	0.0011712	0.0011199	0.0010676	0.0012402	0.0015047	0.0014754	0.0017356	0.0017075	0.0019307	0.0016857	0.0021151	0.0020804	0.0017022	0.0019053	0.0017218	0.0018217	0.0021972	0.0019622	0.0018886	0.0016775	0.0013638	0.0018265	111
2.5384	3.1464	2.3175	2.3574	2.5911	3.134	2.9908	2.1693	1.1739	0.32447	0.11785	0.094084	0.12078	0.115	0.22539	0.33445	0.36907	0.36717	0.2922	0.1595	0.11032	0.070531	0.063973	0.028011	0.0071749	0.0064776	0.0091136	0.012859	0.01385	0.02041	0.032117	0.044994	0.054018	0.046321	0.043299	0.035515	0.024461	0.014255	0.00929	0.0059427	0.0028951	0.0020505	0.0051695	0.012328	0.015263	0.016701	0.01637	0.019174	0.029535	0.036408	0.0533	0.078615	0.048274	0.027983	0.018631	0.010051	0.0048635	0.0027847	0.004204	0.0025055	0.0013572	0.001262	0.0033903	0.0046043	0.0040563	0.0019355	0.0035629	0.0083108	0.0079034	0.014997	0.015159	0.011366	0.0057661	0.0068959	0.010741	0.011219	0.0082517	0.0055458	0.0046212	0.0042432	0.0043575	0.008577	0.0085808	0.0047545	0.0019125	0.00054163	0.00052381	0.00037399	0.00032481	0.00031397	0.00027498	0.0003978	0.00043522	0.00036381	0.00032204	0.00051183	0.0011947	0.002242	0.0031697	0.0024264	0.0011464	0.00061195	0.00065494	0.0006134	0.00055682	0.00041316	0.00054737	0.00053094	0.00061677	0.00057668	0.00071438	0.00070422	0.0007566	0.00068494	0.00086862	0.00089354	0.00081681	0.00070695	0.00072974	0.00073104	0.00080542	0.00075012	0.00064959	0.00071273	0.00064751	0.00074355	0.00076925	200
2.9819	3.7617	3.3407	4.3188	2.5241	0.57329	0.29052	0.26868	0.27456	0.56135	0.53766	0.29215	0.28337	0.30924	0.54445	0.51151	0.23013	0.17622	0.13962	0.095498	0.12086	0.10269	0.047847	0.0087687	0.0023055	0.0054539	0.011316	0.013508	0.016615	0.034893	0.04443	0.040013	0.022381	0.0099441	0.0084465	0.0054024	0.0020209	0.0030238	0.0055074	0.0079475	0.014457	0.017441	0.011961	0.018382	0.029627	0.027738	0.030969	0.02647	0.014617	0.010297	0.013998	0.0088612	0.0018256	0.0037287	0.0043801	0.0059406	0.0066053	0.0049639	0.0052982	0.0056021	0.0039256	0.0024777	0.00093383	0.00083155	0.00057845	0.00041121	0.0005513	0.0010854	0.0030234	0.0025199	0.001753	0.0024056	0.0023225	0.001439	0.00054656	0.00032921	0.00032738	0.00031318	0.00034022	0.00034411	0.00035085	0.00043337	0.00042596	0.00044864	0.0003941	0.00036251	0.00032618	0.00033539	0.00036245	0.00038611	0.00032823	0.0003965	0.00041414	0.00040806	0.00040636	0.00047657	0.00053452	0.00056443	0.00059035	0.00053871	0.00056139	0.0006009	0.00066646	0.00094832	0.00086532	0.00064888	0.00067489	0.00064863	0.00072842	0.00067971	0.00059289	0.00056009	0.00078285	0.00097438	0.00099325	0.00085611	0.00090598	0.00076094	0.00066541	0.00088946	0.00083838	0.00083873	0.00098735	0.00085876	0.00078563	0.00075453	0.0006515	201
4.6019	5.2094	3.7622	0.96603	0.13724	0.046567	0.021796	0.010598	0.0082896	0.010812	0.03868	0.074887	0.079237	0.056341	0.035384	0.055028	0.13016	0.24069	0.17947	0.086922	0.082214	0.055468	0.021927	0.014175	0.016458	0.022959	0.031743	0.040978	0.049614	0.060815	0.034196	0.010966	0.0036628	0.002614	0.0047729	0.0080502	0.016254	0.021738	0.010605	0.011879	0.015073	0.0083638	0.0033049	0.0055811	0.0054737	0.0015213	0.00052647	0.0032523	0.0091517	0.013008	0.015895	0.019602	0.018945	0.015364	0.0077737	0.0049523	0.0035763	0.0011517	0.00060937	0.00060371	0.00057275	0.00045837	0.00041731	0.00038825	0.00045819	0.00044857	0.00053975	0.00060089	0.00050582	0.0004869	0.00050581	0.00039389	0.00041717	0.00065671	0.0011163	0.00094765	0.00043604	0.00036243	0.0003642	0.00034358	0.00060159	0.00054388	0.00043797	0.00047365	0.00043705	0.00050991	0.00042499	0.00044571	0.00053663	0.00056348	0.00063477	0.00076477	0.00088165	0.00085002	0.00071309	0.00098796	0.0010001	0.00078523	0.00087106	0.00099559	0.0012689	0.00088503	0.00052797	0.0007826	0.0010822	0.0010873	0.00090511	0.00090007	0.00095022	0.00094684	0.0009569	0.00096477	0.00081339	0.0009187	0.0013642	0.0013275	0.0010685	0.0010096	0.00095198	0.0011248	0.0010038	0.0011233	0.0010995	0.0014284	0.001183	0.0011451	0.0013288	202
3.2239	3.9987	4.1891	4.3944	2.4853	1.4534	1.0461	0.15911	0.03745	0.016091	0.0067281	0.0076406	0.010807	0.02999	0.074438	0.077467	0.036094	0.04512	0.041553	0.029008	0.017104	0.013624	0.010187	0.003916	0.00066875	0.00042047	0.00038064	0.0003708	0.00043957	0.00056681	0.0019311	0.0041909	0.0034194	0.0020207	0.0019963	0.0026321	0.0023299	0.0012708	0.0013824	0.0054627	0.0079672	0.0044488	0.0064346	0.016093	0.018556	0.013286	0.0064006	0.0021451	0.0033612	0.006935	0.0063591	0.0063892	0.003134	0.0024566	0.0016607	0.00061729	0.0004732	0.00055459	0.00059638	0.00049322	0.00046273	0.00025648	0.00023772	0.00027488	0.00030609	0.00029362	0.00041127	0.00032591	0.00030646	0.00034716	0.0003857	0.00025457	0.00017289	0.00025816	0.00032141	0.0003082	0.00043354	0.00041994	0.00027744	0.00025523	0.00025656	0.00026582	0.00040195	0.00068944	0.00070141	0.00055235	0.00045434	0.00029888	0.00027641	0.00027214	0.0002885	0.00030832	0.0004057	0.0003471	0.00035233	0.00039129	0.00043764	0.00047561	0.00045731	0.00045779	0.00043275	0.00048501	0.00055183	0.00049973	0.00047146	0.00048866	0.00050266	0.00055453	0.00065946	0.00059322	0.00064767	0.00070449	0.00061877	0.00059951	0.00067375	0.00058081	0.00069461	0.00065022	0.00082151	0.00072897	0.00071679	0.00075584	0.00054911	0.000814	0.00087763	0.00060562	0.00058801	203
4.5387	5.3742	4.2069	1.3518	0.34918	0.18691	0.047894	0.011968	0.0068368	0.0043314	0.0045043	0.019287	0.029796	0.013153	0.0024621	0.0015451	0.0042686	0.007058	0.0048539	0.0019981	0.00089359	0.00041848	0.00040805	0.00033019	0.00027736	0.00032055	0.00041658	0.00074547	0.002548	0.0027574	0.0023438	0.0017756	0.00086289	0.00099052	0.0033189	0.010844	0.014738	0.019381	0.014115	0.0095225	0.019343	0.015162	0.0052229	0.0028648	0.0017704	0.001421	0.00059802	0.00032185	0.00048347	0.00047389	0.00034651	0.00042566	0.0005839	0.00050613	0.00063242	0.00083377	0.0010448	0.00094927	0.0005483	0.00037856	0.0003437	0.00026653	0.00026633	0.00029301	0.0003634	0.00029926	0.00036872	0.0003728	0.00021295	0.00029076	0.00029352	0.00021705	0.00024836	0.0001874	0.00020776	0.00022038	0.00024359	0.00026591	0.00023296	0.00023108	0.0001849	0.00027055	0.00023246	0.00020045	0.00024156	0.00035529	0.00030544	0.0002935	0.00026632	0.00028047	0.00040794	0.00033761	0.00035494	0.00042038	0.0004482	0.00034265	0.00040656	0.0003772	0.0004017	0.00046602	0.00040431	0.00038828	0.00053548	0.00051752	0.00050955	0.00043014	0.00059588	0.0006325	0.00052914	0.00048745	0.00063533	0.00063777	0.0006782	0.00052851	0.00065454	0.00059767	0.00074063	0.00089999	0.00064684	0.00070026	0.00068318	0.00066635	0.00071428	0.00081908	0.00084331	0.00064635	0.00064778	204
3.334	4.2171	4.3386	3.0644	0.45153	0.1052	0.048837	0.06445	0.094361	0.12294	0.26146	0.16479	0.08196	0.1147	0.18187	0.12234	0.077552	0.10712	0.14827	0.15055	0.098237	0.039241	0.012185	0.00172	0.0017888	0.0039393	0.004979	0.0057729	0.012032	0.026653	0.040931	0.031335	0.012029	0.0063998	0.002641	0.003516	0.0067396	0.015632	0.019486	0.01822	0.016814	0.010968	0.00845	0.010424	0.010175	0.010879	0.0075534	0.0018721	0.00022716	0.0013314	0.0045391	0.0052936	0.0038226	0.0065598	0.010501	0.012011	0.012633	0.011182	0.0039059	0.00074161	0.00031535	0.00026507	0.00025525	0.00020073	0.00025356	0.00026166	0.0003122	0.00028121	0.00033552	0.000675	0.0016093	0.0030939	0.0044595	0.0044947	0.0032232	0.0045668	0.0049335	0.0031651	0.0016015	0.00081279	0.0012261	0.0014383	0.00078196	0.00035108	0.00032794	0.00027446	0.00040919	0.00048736	0.00054599	0.00057519	0.00032372	0.00033114	0.00031367	0.00024934	0.00030382	0.000285	0.00043258	0.00051901	0.00045266	0.0003741	0.00034734	0.00040872	0.00043462	0.00041701	0.0003791	0.00040594	0.00039017	0.0004744	0.00053964	0.00043663	0.00045025	0.00050436	0.00049156	0.00045308	0.00061013	0.00055875	0.00044707	0.00047093	0.00050204	0.00065592	0.00060904	0.0005345	0.0004739	0.00048327	0.00050706	0.00051382	0.00052987	205
0.018468	0.065374	0.16498	0.18773	0.11076	0.13254	0.17793	0.34227	0.55085	0.79505	0.58827	0.72692	0.93238	1.1867	1.1166	1.3991	1.6072	2.686	3.0897	2.3137	2.2274	1.4118	1.1677	1.2255	1.2518	1.288	1.1012	0.74398	0.76043	0.61103	0.59838	0.41561	0.34793	0.4773	0.38158	0.3153	0.29792	0.23485	0.26366	0.31139	0.28839	0.27543	0.28094	0.41817	0.5528	0.63298	0.87616	1.0703	1.2223	0.88455	0.64113	0.8445	0.7646	0.6398	0.60424	0.45205	0.44513	0.44927	0.39113	0.33062	0.35611	0.32326	0.30142	0.26349	0.19722	0.16163	0.21831	0.18931	0.24173	0.22929	0.27016	0.33257	0.31284	0.25122	0.32911	0.33866	0.31324	0.25942	0.22392	0.23131	0.21626	0.16418	0.16005	0.15444	0.17147	0.15066	0.17605	0.16476	0.10969	0.12869	0.14065	0.13344	0.12822	0.1206	0.13842	0.14254	0.15228	0.14524	0.12885	0.10676	0.10422	0.10352	0.069396	0.071716	0.074418	0.072979	0.077152	0.094804	0.10812	0.076341	0.070717	0.063562	0.063049	0.055221	0.052083	0.048158	0.041195	0.037648	0.036099	0.027304	0.037427	0.041372	0.034012	0.030964	0.027125	0.017431	0.013964	206
4.5649	5.1497	2.6195	0.60572	0.18124	0.14332	0.18641	0.25117	0.33596	0.21727	0.18936	0.20739	0.16758	0.21504	0.23917	0.20686	0.1703	0.22066	0.34517	0.35245	0.52619	0.75392	0.56168	0.4769	0.45455	0.43918	0.41045	0.42702	0.43746	0.35423	0.30646	0.24565	0.17237	0.22675	0.27811	0.19258	0.11002	0.15458	0.22468	0.28494	0.51597	0.51393	0.40405	0.6124	0.84469	0.95023	0.64161	0.64361	0.82985	0.67486	0.50286	0.50693	0.42058	0.43151	0.42196	0.47897	0.48089	0.40287	0.26964	0.20486	0.15856	0.13943	0.13204	0.14399	0.11304	0.061464	0.11073	0.15096	0.18265	0.1787	0.18732	0.2228	0.22646	0.20678	0.21606	0.23453	0.23806	0.27191	0.2808	0.24184	0.2217	0.19388	0.19104	0.19547	0.1564	0.19131	0.24151	0.19583	0.17403	0.17218	0.13384	0.19312	0.19766	0.17458	0.16321	0.099099	0.10268	0.10389	0.076859	0.094917	0.092599	0.074031	0.058665	0.05193	0.068511	0.077634	0.069242	0.06958	0.059809	0.0427	0.036675	0.039264	0.039526	0.033868	0.034086	0.032956	0.033247	0.029664	0.032354	0.037852	0.034146	0.026042	0.019889	0.017079	0.01677	0.013305	0.0088877	207
