dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.010782	0.037687	0.094221	0.12211	0.17038	0.097622	0.12804	0.16491	0.15297	0.19604	0.23442	0.24281	0.26123	0.27856	0.29418	0.30175	0.24969	0.27454	0.26311	0.16889	0.13576	0.16583	0.17313	0.0093071	0.01331	0.0088881	0.013362	0.011713	0.0079482	0.0035125	0.002991	0.0016039	0.0023048	0.30175	0.24304	0.11953	-0.12351	0.063738	0.26549	0.3168	0.37543	0.43602	0.48009	0.29688	0.17921	0.95715	1.1208	1.3372	0.0092412	0.036079	0.042982	0.036473	0.05419	0.064821	0.082679	0.053707	0.09984	0.11837	0.12722	0.13279	0.14476	0.14939	0.15137	0.12588	0.13754	0.13216	0.086831	0.068776	0.041179	0.056499	0.0044893	0.0055984	0.0022727	0.00052253	0.003303	0.0028308	0.00040492	0.00036352	0.00084471	0.00058291	0.25627	0.31491	0.25284	0.28188	-0.072697	-0.12986	-0.04345	-0.064486	-0.12582	0.12802	0.14013	0.12838	0.12086	0.13127	0.088572	0.1231	0.097598	0.12431	0.13944	0.13324	0.14117	0.13786	0.10973	0.12721	-0.072847	-0.065968	-0.12234	0.13383	0.10072	-0.081111	-0.098942	-0.06983	-0.080119	0.068676	0.083086	0.043937	0.052689	-0.084094	0.038316	0.0090349	-0.019967	-0.048592	-0.022342	-0.038841	2.0043	292
0.0060815	0.06126	0.070722	0.14115	0.099132	0.11332	0.050326	0.22999	0.25866	0.11826	0.050747	0.040529	0.090397	0.19336	0.27798	0.34105	0.25244	0.066452	0.077663	0.034664	0.023426	0.023839	0.009798	0.0085737	0.0093863	0.011661	0.0082179	0.0087269	0.0060398	0.0035552	0.0038214	0.0033617	0.0013943	0.34105	0.12798	0.068802	-0.059174	0.02677	0.16623	0.27974	0.46085	0.69881	0.74552	0.32812	0.23939	0.45215	0.51564	0.4199	0.025035	0.038247	0.034978	0.049496	0.056128	0.022692	0.072051	0.089614	0.032791	0.010675	0.020525	0.045531	0.09883	0.13939	0.1732	0.12847	0.033668	0.039765	0.01825	0.005341	0.0076639	0.0034852	0.0021843	0.0018053	0.0028476	0.002103	0.00476	0.0035601	0.00010928	0.00076659	0.0016838	0.00010191	0.22697	0.25973	0.22501	0.23951	0.11548	0.056452	-0.13295	-0.10006	0.026458	0.044016	-0.13322	-0.06568	-0.066312	0.11837	0.12767	0.13437	0.11655	0.13996	0.12426	0.12172	0.12711	0.11448	0.083451	-0.11985	0.12588	0.037568	-0.067742	-0.036687	-0.067279	-0.046742	-0.11326	-0.099177	-0.14142	0.032235	0.14139	0.084809	0.36881	0.19075	0.34445	0.29065	0.085643	-0.010465	0.090778	0.041593	1.5736	348
0.0045638	0.042174	0.06214	0.12932	0.12723	0.19483	0.14424	0.10179	0.070307	0.046306	0.031144	0.059729	0.065442	0.14419	0.18599	0.1946	0.14048	0.059431	0.041262	0.072251	0.059239	0.058393	0.0069417	0.009898	0.011056	0.014017	0.016896	0.0106	0.010695	0.0047741	0.0027599	0.0021853	0.0015335	0.19483	0.093732	0.048389	-0.045344	0.020994	0.1278	0.23672	0.42617	0.68138	0.65058	0.40625	0.086163	0.38425	0.36033	0.28463	0.01369	0.020599	0.021409	0.037332	0.068395	0.07787	0.025477	0.036214	0.018093	0.016072	0.03027	0.033219	0.072219	0.093227	0.098216	0.071466	0.029847	0.02104	0.036403	0.025529	0.029355	0.0034189	0.003828	0.0043681	0.0043978	0.0056862	0.0023214	0.0022038	0.00097181	0.00053584	0.00014145	0.00061396	0.21334	0.21527	0.21278	0.21462	-0.13263	0.12274	-0.14127	-0.056855	-0.13046	0.024142	0.013429	-0.094516	-0.088421	0.10537	0.12678	0.12484	0.14141	0.14044	0.13183	0.12214	0.13804	0.11937	0.13399	0.065623	0.13678	0.13755	-0.071383	-0.004384	0.054769	0.13639	-0.013005	-0.094597	0.1229	0.069614	-0.084523	-0.066569	0.41008	0.27734	0.40791	0.36065	0.14065	0.062924	0.14067	0.10903	1.5713	331
0.012681	0.089042	0.084616	0.16331	0.31185	0.11814	0.21032	0.14019	0.18222	0.27655	0.31483	0.13619	0.14724	0.1696	0.29717	0.38562	0.41129	0.43989	0.50774	0.43626	0.35851	0.21228	0.27496	0.25978	0.13309	0.027121	0.018832	0.010704	0.017625	0.0039815	0.0028309	0.0030432	0.0032664	0.50774	0.36559	0.21446	-0.15113	0.062597	0.4008	0.4817	0.57486	0.67189	0.74332	0.29297	0.28592	0.96458	0.70531	0.70147	0.040909	0.048352	0.027286	0.079605	0.052514	0.067929	0.07075	0.091278	0.1424	0.17323	0.097005	0.10899	0.10373	0.16043	0.20273	0.21066	0.22961	0.27062	0.23282	0.18433	0.10744	0.14918	0.13016	0.066659	0.01389	0.00084802	0.002279	0.0013208	0.00037229	0.00054971	0.00075444	0.00083215	0.182	0.29284	0.21441	0.2509	0.13604	0.0090616	-0.068513	0.051594	-0.012588	-0.13462	0.13194	0.14127	0.10791	0.040494	-0.10164	-0.11214	-0.036765	0.058153	0.084973	0.11413	0.092705	0.07074	0.069456	0.10967	0.1284	0.053401	0.141	0.14142	0.11072	-0.14127	-0.13906	-0.014938	0.13524	0.087859	0.0051703	-0.040051	0.3527	0.028233	0.11401	0.16321	0.15006	-0.032027	0.0080839	0.0034015	1.9709	383
0.009459	0.081745	0.07054	0.1524	0.1774	0.13251	0.15943	0.066902	0.065215	0.069651	0.13748	0.25395	0.35593	0.38551	0.33929	0.31573	0.25788	0.23458	0.23293	0.25157	0.25286	0.17033	0.23025	0.017746	0.0083626	0.022677	0.016923	0.012786	0.016367	0.0051369	0.00386	0.0041753	0.0032163	0.38551	0.25288	0.13997	-0.11292	0.04625	0.29451	0.39913	0.5352	0.69307	0.80559	0.3125	0.11315	0.72513	0.62847	0.67486	0.026152	0.036637	0.03112	0.039481	0.025316	0.023035	0.036915	0.033067	0.019818	0.074059	0.13295	0.20351	0.21353	0.17649	0.15979	0.13006	0.1175	0.11669	0.12682	0.12788	0.085885	0.14534	0.0089373	0.003093	0.0060124	0.003848	0.0033074	0.0045502	0.00077437	0.0003029	0.001973	0.00077062	0.20751	0.30022	0.2176	0.25245	-0.10324	0.015524	-0.12969	-0.13729	0.14069	-0.043377	-0.0319	0.12616	0.13832	0.060242	0.089467	0.0085835	0.034622	0.096475	0.12848	0.1327	0.1414	0.1412	0.13325	0.12938	0.13304	-0.054035	-0.041098	-0.13398	-0.05219	0.040955	0.024517	0.052227	0.023698	0.1319	0.1371	0.042491	0.12456	0.0011829	0.10427	0.094611	0.015923	-0.045317	0.013636	-0.016777	1.9557	374.5
0.0057887	0.090538	0.08383	0.082618	0.060567	0.096524	0.075992	0.11886	0.05028	0.045169	0.15761	0.24946	0.23158	0.086059	0.13104	0.18896	0.12578	0.1708	0.11549	0.15223	0.068793	0.078894	0.10939	0.021897	0.013023	0.010509	0.014522	0.025963	0.010398	0.0069642	0.0013583	0.0026404	0.0025779	0.24946	0.15849	0.081623	-0.076867	0.02945	0.20198	0.32732	0.5205	0.77042	0.84877	0.29297	0.17537	0.54773	0.50939	0.46063	0.030597	0.038655	0.045596	0.031598	0.051841	0.038065	0.059654	0.025184	0.023998	0.079141	0.13239	0.11671	0.043904	0.067405	0.10055	0.070616	0.08646	0.058785	0.076251	0.034853	0.040365	0.055145	0.0077359	0.0057931	0.00081084	0.0078635	0.0049892	0.0018327	0.0013522	9.2487e-05	7.223e-05	0.00063979	0.26362	0.26949	0.24941	0.26339	-0.14141	0.10772	0.079155	-0.12399	-0.1123	0.14133	0.1388	0.14138	0.073989	0.13823	0.075097	0.13368	0.11879	0.10915	0.072398	0.02315	0.12817	0.12149	0.14136	0.12714	0.11537	0.13326	0.13841	0.13289	0.14142	0.02065	0.1412	0.058752	0.13333	-0.14044	-0.057962	-0.09041	0.33137	0.1509	0.29882	0.25322	0.056316	-0.0084094	0.046909	0.023215	1.8212	452.5
0.0062155	0.04625	0.073569	0.058976	0.1234	0.18781	0.078959	0.071189	0.070128	0.10271	0.1631	0.072853	0.14058	0.16429	0.18219	0.15776	0.14596	0.085688	0.090265	0.094652	0.050127	0.056324	0.011299	0.017613	0.0084743	0.012709	0.01173	0.012779	0.009634	0.010617	0.015675	0.016922	0.018081	0.18781	0.11418	0.081311	-0.032869	0.020121	0.157	0.29573	0.54059	0.87112	0.81274	0.375	0.11792	0.34817	0.43355	0.47693	0.019676	0.045175	0.037944	0.05474	0.10609	0.043665	0.032538	0.035222	0.066355	0.069138	0.038069	0.10939	0.1062	0.10649	0.09158	0.074737	0.043092	0.045238	0.048733	0.027419	0.029088	0.0012959	0.0012162	0.0016405	0.0026086	0.0007674	0.0030092	0.00044621	0.0019079	0.0016158	0.0021622	0.0025724	0.23129	0.25729	0.26285	0.25317	0.059464	-0.12632	-0.063388	-0.093742	0.024851	0.036022	-0.1203	0.10616	-0.13936	-0.043091	-0.07847	-0.12223	-0.06557	-0.0075875	-0.0027124	0.1145	0.13631	0.14066	0.10806	-0.048859	0.10458	0.01845	0.061087	-0.071016	0.12736	-0.1115	0.12342	-0.10452	-0.063308	0.12344	0.115	0.14053	0.42237	0.25587	0.29488	0.31437	0.11604	0.03283	0.041454	0.053992	1.7178	522.5
0.0052838	0.05828	0.061342	0.081274	0.097371	0.088327	0.10424	0.046558	0.19157	0.21996	0.2653	0.14369	0.062339	0.082426	0.16255	0.13181	0.17692	0.098338	0.03383	0.039736	0.036455	0.045193	0.0099253	0.0096515	0.011893	0.012849	0.0068817	0.014924	0.013835	0.0064629	0.0036672	0.0011664	0.0036775	0.2653	0.1094	0.05496	-0.054442	0.027264	0.14159	0.23655	0.38708	0.58432	0.62756	0.35938	0.29064	0.48538	0.5592	0.63714	0.014677	0.03361	0.032576	0.043398	0.038174	0.039752	0.024321	0.096792	0.1131	0.13908	0.072171	0.0060036	0.021194	0.083545	0.071861	0.088645	0.050685	0.015238	0.020808	0.017317	0.022789	0.0010011	0.0016492	0.0062092	0.0033339	0.0018	0.0047076	0.0062487	0.0017198	0.00012836	0.00071432	0.00079127	0.25581	0.26928	0.26651	0.26466	-0.04998	-0.069562	0.11786	-0.11188	-0.062009	-0.13823	0.091852	0.1305	0.10953	0.088035	0.13792	-0.13451	0.12152	0.11008	0.04885	0.14096	0.10683	0.10256	0.089191	-0.092179	0.13293	0.12066	-0.12076	0.092487	0.11146	-0.094299	0.01184	-0.12874	0.067505	-0.037888	-0.037525	-0.038843	0.24301	0.12788	0.23317	0.19889	0.025994	-0.023861	0.014391	0.0020251	1.8404	766
0.0040875	0.058561	0.077711	0.073321	0.11111	0.15874	0.032972	0.045976	0.028039	0.027345	0.063255	0.10003	0.20423	0.030294	0.02447	0.22677	0.21255	0.042912	0.018843	0.032769	0.015838	0.021749	0.01119	0.016208	0.010043	0.02046	0.015025	0.020145	0.015643	0.0082455	0.0021729	0.0025275	0.0016983	0.22677	0.064857	0.035644	-0.029213	0.019316	0.089912	0.17211	0.31924	0.51809	0.47234	0.47656	0.082142	0.27433	0.3331	0.34371	0.0035467	0.024418	0.023329	0.042583	0.025844	0.013964	0.0086294	0.0037393	0.011142	0.021089	0.050156	0.10237	0.015438	0.0077483	0.11945	0.10927	0.021554	0.0054911	0.016523	0.0035904	0.0046471	0.0024126	0.00065013	0.0047182	0.0047216	0.0023631	0.0056917	0.0063749	0.0019434	0.00084331	0.00018665	0.00023621	0.23134	0.23516	0.22771	0.23174	0.1414	0.1338	-0.022282	-0.05801	0.12809	0.13759	-0.14133	-0.060418	-0.058754	0.12653	0.14006	0.095869	0.12013	0.13425	0.082904	0.10978	0.13785	0.11684	0.13301	-0.14064	0.071993	0.061311	0.081135	0.10235	0.11077	0.13975	0.13966	0.13674	-0.088715	0.13347	-0.023133	-0.10407	0.45492	0.35396	0.43303	0.4118	0.14008	0.076718	0.12708	0.11201	1.269	469.5
0.006864	0.070308	0.083518	0.081288	0.10114	0.10028	0.15965	0.26654	0.20858	0.18951	0.23632	0.18687	0.22673	0.18987	0.16975	0.1769	0.14787	0.071786	0.052512	0.045379	0.047862	0.028019	0.013182	0.018549	0.018052	0.013913	0.019454	0.025007	0.011334	0.0099817	0.0034078	0.0016425	0.00143	0.26654	0.17787	0.087938	-0.089937	0.035234	0.21871	0.33015	0.4909	0.69143	0.79357	0.25	0.086914	0.71548	0.77095	0.66373	0.036541	0.031931	0.0061107	0.049929	0.051425	0.085076	0.135	0.096636	0.10478	0.11936	0.09441	0.11357	0.096582	0.085102	0.088773	0.077433	0.036122	0.028943	0.023237	0.015823	0.010969	0.0035378	0.0015529	0.0056665	0.005751	0.010252	0.0097372	0.0039688	0.0036668	0.00040161	0.00030017	0.00063259	0.25867	0.30013	0.25472	0.27511	0.08917	-0.13492	-0.11486	0.11431	0.11271	-0.0017444	0.12746	0.14129	0.036201	0.13091	0.13056	0.14127	0.12225	0.14024	0.139	0.089219	0.13558	0.038982	-0.023806	-0.13337	-0.14038	-0.1239	-0.022548	-0.0076606	0.092573	0.056699	0.0074619	-0.13789	-0.13522	-0.019299	0.081003	-0.056166	0.26305	0.095858	0.2243	0.18788	0.028615	-0.035379	0.01049	-0.0074163	1.844	414.5
0.0059844	0.045666	0.055465	0.087737	0.16619	0.13451	0.12843	0.15257	0.053738	0.046464	0.076253	0.12034	0.21795	0.22923	0.21941	0.25212	0.19593	0.11074	0.11472	0.05599	0.062144	0.040526	0.020604	0.01528	0.015916	0.013595	0.019719	0.010542	0.015238	0.0072106	0.0025054	0.0014044	0.0014616	0.25212	0.12127	0.054688	-0.066582	0.030231	0.15374	0.24658	0.3883	0.57079	0.63362	0.44141	0.085206	0.44055	0.57454	0.63951	0.011268	0.026293	0.024189	0.041114	0.042976	0.030182	0.046999	0.017423	0.023289	0.043534	0.048391	0.10917	0.11047	0.10859	0.13411	0.09408	0.054235	0.059535	0.028696	0.028789	0.018937	0.0020859	0.0059821	0.0045088	0.003764	0.0055866	0.0038533	0.0033985	0.0016891	0.00064566	0.00021755	0.00033808	0.24266	0.26487	0.25123	0.25445	-0.082457	-0.12065	0.09655	0.14138	0.13113	-0.13707	-0.10587	0.078304	0.14051	-0.127	-0.04151	0.14129	0.10493	0.12997	0.072717	0.1209	0.14029	0.070227	0.055904	0.039814	0.13535	0.10713	-0.13804	-0.093577	0.044338	-0.14132	-0.07485	0.069979	-0.14023	0.0055618	-0.016642	-0.054892	0.27967	0.16827	0.28971	0.24121	0.043457	-0.0094281	0.040288	0.019291	1.7984	387
0.0082157	0.054894	0.052884	0.061629	0.21003	0.28541	0.25805	0.28356	0.18702	0.25858	0.27457	0.26594	0.28253	0.29663	0.26367	0.23801	0.19522	0.12333	0.18355	0.1319	0.035877	0.025169	0.02062	0.010282	0.020821	0.02371	0.017042	0.01789	0.014095	0.015431	0.0021331	0.00093838	0.00088322	0.29663	0.25987	0.15888	-0.10099	0.038852	0.31336	0.45506	0.65209	0.8921	1.0356	0.15234	0.10719	0.6727	0.8126	0.87248	0.017212	0.01385	0.021315	0.11516	0.14957	0.1478	0.15189	0.10216	0.14479	0.1466	0.14331	0.15333	0.15826	0.13945	0.12151	0.099461	0.064047	0.10076	0.06781	0.011716	0.01238	0.010426	0.00058868	0.0053238	0.0084202	0.0098024	0.001832	0.001823	0.005175	0.0005201	0.00025342	0.00016843	0.22692	0.31367	0.2574	0.27626	-0.078822	-0.12753	-0.13052	0.043657	0.088348	0.0072783	0.065788	0.047016	0.025362	0.068967	0.059888	0.053119	0.06973	0.078643	0.11798	0.12039	0.098288	0.042587	0.10979	0.10038	0.087462	0.12959	0.039834	-0.10141	-0.035142	0.0040888	-0.077906	0.002073	0.11589	0.040796	0.12365	0.094206	0.27833	0.035025	0.15554	0.14765	0.0492	-0.049347	-0.010471	-0.021889	1.8889	339
0.0066909	0.061274	0.075421	0.09261	0.11464	0.12906	0.10401	0.15687	0.11138	0.12474	0.086156	0.099713	0.121	0.11716	0.16139	0.21441	0.2578	0.26125	0.24892	0.20322	0.1979	0.12406	0.022913	0.015958	0.016942	0.014398	0.016667	0.02104	0.014193	0.0038468	0.0033759	0.00088624	0.0012513	0.26125	0.17458	0.071674	-0.10291	0.036289	0.2134	0.31839	0.46818	0.65375	0.75351	0.34766	0.28466	0.56583	0.49455	0.58913	0.012323	0.029932	0.040309	0.028089	0.027879	0.053273	0.086546	0.051585	0.069802	0.041857	0.056433	0.044972	0.064045	0.082081	0.10787	0.12913	0.13091	0.12568	0.10222	0.10046	0.063487	0.0092572	0.0026631	0.0063802	0.0027281	0.0073152	0.0066912	0.0032226	0.0002261	0.00098593	5.4948e-05	0.00063894	0.27255	0.30094	0.25266	0.27929	-0.033026	0.00042859	0.014219	-0.1389	-0.11213	0.11411	0.038081	-0.12459	0.025899	-0.071445	-0.14137	-0.099161	0.046393	0.12246	0.1358	0.14137	0.14086	0.1314	0.13611	0.12478	0.11511	-0.14046	0.11484	-0.029239	0.087797	-0.14064	0.068815	-0.06294	0.10751	0.11275	-0.12492	0.11775	0.10149	-0.014663	0.14714	0.074636	-0.016379	-0.0391	0.0019113	-0.025492	1.8684	414.5
0.0050508	0.086047	0.12169	0.13202	0.093803	0.12331	0.055095	0.1232	0.089677	0.087669	0.16442	0.19385	0.19252	0.1645	0.13662	0.14419	0.064549	0.038743	0.01765	0.017847	0.022545	0.020776	0.0090717	0.014539	0.010063	0.010814	0.017686	0.020738	0.010651	0.0038351	0.0032486	0.00075813	0.001472	0.19385	0.093024	0.053751	-0.039273	0.021054	0.12676	0.23454	0.4218	0.67402	0.64453	0.42578	0.10499	0.31556	0.35443	0.42274	0.042814	0.043604	0.069496	0.0268	0.044324	0.026086	0.035879	0.030508	0.041581	0.083947	0.10079	0.10596	0.08442	0.070225	0.074275	0.037203	0.019984	0.0071735	0.0079496	0.011644	0.012892	0.0044888	0.0044641	0.0039773	0.0021594	0.002839	0.0027002	0.0020555	0.0010007	0.000212	0.00023135	0.00039909	0.27183	0.25491	0.24022	0.2566	0.14132	0.095919	0.054588	-0.045386	-0.0020438	-0.13295	-0.12108	-0.0093049	0.038426	0.11783	0.097028	0.040192	0.11184	0.10994	0.10747	0.0025635	0.10596	-0.017876	-0.10537	0.1045	-0.094099	0.11758	-0.13779	0.14102	-0.020724	-0.050673	-0.13529	0.09287	0.11854	0.074924	-0.015696	-0.093165	0.3453	0.20552	0.29018	0.28264	0.051028	-0.0061618	0.032263	0.02564	1.6398	497.5
0.0049544	0.030399	0.062238	0.09749	0.14008	0.18542	0.21181	0.24533	0.16584	0.071748	0.10098	0.058864	0.043155	0.033221	0.10222	0.08773	0.036395	0.015355	0.033615	0.015407	0.011846	0.0064013	0.0049715	0.016777	0.023792	0.011408	0.017523	0.023316	0.012041	0.0053152	0.0017211	0.00084383	0.00069394	0.24533	0.10272	0.060849	-0.041875	0.020557	0.14065	0.26269	0.47652	0.76488	0.72209	0.33594	0.12816	0.26611	0.42467	0.45014	0.015278	0.038969	0.051965	0.065696	0.10022	0.10793	0.12502	0.083666	0.036113	0.050818	0.02991	0.021668	0.01684	0.041474	0.044532	0.018285	0.0070144	0.016875	0.0078398	0.0060692	0.0009429	0.001069	0.0032887	0.0070432	0.0026148	0.0023013	0.0009467	0.0049875	0.0024702	0.00033994	0.00019239	0.00035266	0.20965	0.25539	0.22493	0.2321	0.13711	-0.049816	0.051896	-0.13152	0.05701	0.12017	0.12013	0.13236	0.13524	0.13542	0.1236	0.13832	0.12651	-0.14051	0.12482	0.13754	0.060932	0.13849	0.12188	0.11376	-0.13728	0.065668	-0.14106	0.13066	-0.039061	-0.062034	-0.14038	-0.00057813	-0.079352	0.13219	-0.071551	0.1234	0.51536	0.33398	0.41895	0.41265	0.21789	0.060538	0.13313	0.12195	1.3361	636
0.0055785	0.098328	0.07166	0.1205	0.055811	0.12598	0.10196	0.10958	0.13946	0.072343	0.15597	0.11677	0.09108	0.11149	0.17332	0.17748	0.17046	0.10556	0.04173	0.055617	0.06254	0.037137	0.012545	0.014788	0.014712	0.0092571	0.016954	0.020021	0.012605	0.0043398	0.002327	0.00087526	0.00095764	0.17748	0.10493	0.068025	-0.036901	0.023933	0.13937	0.24514	0.42083	0.65495	0.66713	0.40625	0.14776	0.34704	0.47328	0.3995	0.035989	0.015728	0.041707	0.019899	0.063348	0.057535	0.063833	0.029507	0.031005	0.058005	0.066225	0.049573	0.067736	0.096941	0.099739	0.093735	0.05289	0.021558	0.030615	0.032609	0.014167	0.0025654	0.0035665	0.0027834	0.0048964	0.0059269	0.0034042	0.0023977	0.00092748	0.00040927	0.00021528	1.3289e-05	0.23212	0.26006	0.24797	0.24847	0.025905	0.11682	0.023822	0.065791	0.13644	0.019001	-0.095575	0.089454	0.078576	0.016568	-0.13955	0.050409	-0.032801	0.026292	0.022371	0.04102	0.14098	0.10422	0.040126	0.093891	-0.11507	0.077994	0.13811	-0.13628	0.03784	-0.11128	-0.13229	-0.1383	0.01125	-0.012627	-0.065626	0.13745	0.2916	0.16679	0.22981	0.22504	0.033142	-0.017188	0.016199	0.0063542	1.7827	442.5
0.0057297	0.038931	0.064473	0.055224	0.17325	0.22122	0.18885	0.19357	0.12695	0.14024	0.15319	0.13513	0.11316	0.13558	0.1243	0.13398	0.10846	0.066148	0.068688	0.059192	0.08193	0.099513	0.019757	0.0082905	0.00986	0.013095	0.019273	0.018674	0.012381	0.0080058	0.0031327	0.0012338	0.00061185	0.22122	0.14106	0.063057	-0.078003	0.027102	0.18277	0.30608	0.50196	0.75885	0.81325	0.375	0.19697	0.51985	0.49851	0.51618	0.012383	0.0073547	0.013842	0.10265	0.11547	0.097597	0.097624	0.064181	0.074888	0.079833	0.069755	0.0596	0.078065	0.066009	0.06437	0.058723	0.033506	0.036114	0.024649	0.023806	0.020572	0.0062401	0.0025962	0.0012333	0.0064346	0.0040592	0.0099485	0.0039695	0.0026841	0.00031481	0.00018301	0.00016158	0.21488	0.25778	0.22536	0.23569	0.076169	0.11348	-0.059714	-0.016921	0.092742	0.10381	0.13278	0.12975	0.068883	0.09448	0.10508	-0.049011	0.0033001	0.074488	-0.017767	-0.044599	-0.14142	0.08489	-0.11514	-0.11232	0.13641	0.048683	0.10722	0.11439	-0.11984	-0.11957	0.047436	0.10784	-0.050518	0.13945	-0.14007	0.13645	0.27008	0.12285	0.30278	0.22226	0.070678	-0.021096	0.073229	0.025828	1.7524	511.5
0.0057219	0.11155	0.10673	0.067986	0.083224	0.10663	0.038669	0.023346	0.041612	0.015343	0.10333	0.059338	0.21187	0.35916	0.14766	0.27262	0.091277	0.059142	0.051747	0.028958	0.028481	0.023875	0.011256	0.014422	0.014246	0.017409	0.012602	0.013211	0.011563	0.011065	0.019715	0.013606	0.022115	0.35916	0.10466	0.05172	-0.052945	0.025525	0.13725	0.23535	0.39459	0.60519	0.63375	0.39062	0.10635	0.34929	0.43816	0.50722	0.046479	0.066942	0.038868	0.032217	0.034799	0.020131	0.0097567	0.019777	0.010718	0.052677	0.03009	0.10943	0.18076	0.073958	0.11507	0.031142	0.025973	0.023758	0.0062497	0.0068315	0.0086603	0.0015698	0.00018744	0.0066414	0.006438	0.0039276	0.0023767	0.0069319	0.0052478	0.0098787	0.0022817	0.0057955	0.23561	0.24842	0.2086	0.23255	0.12914	-0.050727	-0.14021	0.094427	0.078917	0.04917	-0.047673	0.066134	-0.07402	0.1197	0.12602	0.10447	0.13538	0.14142	0.03336	0.0079087	0.13907	0.13992	-0.079528	-0.040237	-0.0093728	-0.086563	-0.013557	0.059662	0.13862	-0.11487	0.11888	-0.024567	-0.028515	0.1409	-0.13962	0.14092	0.40696	0.27257	0.37291	0.3485	0.098586	0.015722	0.082408	0.061456	1.2966	990
0.0066757	0.093302	0.12528	0.16201	0.15872	0.058678	0.044681	0.18445	0.045444	0.03684	0.14894	0.098023	0.080353	0.097004	0.22659	0.26581	0.15345	0.088412	0.15162	0.16771	0.070224	0.052415	0.20592	0.012386	0.016585	0.012465	0.02424	0.024827	0.02671	0.010835	0.018504	0.0058526	0.01133	0.26581	0.16609	0.095193	-0.070899	0.033917	0.20578	0.31536	0.47568	0.67737	0.77239	0.27734	0.15405	0.37007	0.62814	0.63888	0.041711	0.063251	0.094374	0.024212	0.030759	0.025023	0.095597	0.022939	0.019644	0.075463	0.052124	0.043166	0.054012	0.11816	0.13688	0.089125	0.044923	0.07985	0.084186	0.035329	0.026494	0.1122	0.005576	0.002587	0.0017097	0.0082169	0.0038175	0.0047749	0.0024587	0.0044324	0.00010713	0.0013736	0.20466	0.23671	0.20891	0.22067	0.049982	0.13146	-0.06393	-0.14117	0.08807	0.025226	0.10054	0.13168	0.070319	0.12705	0.073108	0.06292	0.030109	0.093774	0.10782	-0.0030973	0.12362	0.083139	0.13862	0.13583	0.12999	0.049368	-0.057167	0.1414	0.10948	-0.055726	0.042776	0.081824	-0.05442	0.14126	-0.096984	-0.022793	0.499	0.23814	0.40587	0.35955	0.19773	0.024275	0.11689	0.088078	1.6317	254
0.0067514	0.15887	0.092488	0.17652	0.23975	0.13868	0.063692	0.11958	0.036998	0.031283	0.12285	0.070564	0.062067	0.12032	0.18673	0.22891	0.12062	0.072557	0.12676	0.15945	0.059662	0.041034	0.22375	0.010068	0.013997	0.014227	0.020503	0.017975	0.022733	0.0082124	0.01237	0.0057419	0.0096943	0.23975	0.040763	0.014991	-0.025772	0.030282	0.05166	0.082799	0.13031	0.19146	0.21264	0.66797	0.13766	0.2781	0.39759	0.45936	0.071421	0.028526	0.075179	0.087279	0.033313	0.010207	0.01278	0.015494	0.010131	0.016254	0.015397	0.011255	0.03245	0.049378	0.061458	0.051904	0.024618	0.043724	0.042621	0.013731	0.0038983	0.10272	0.0022205	0.0059673	0.0029332	0.0069894	0.0029753	0.0057192	0.00092473	0.0019626	0.00043618	0.0010905	0.18245	0.18936	0.22182	0.19864	0.14078	0.11395	0.045659	0.085887	0.14136	0.021612	0.14122	0.099589	-0.12756	0.061989	-0.12569	0.02649	-0.13845	-0.10562	-0.12697	0.0085785	0.032101	-0.13433	-0.0085513	-0.14094	-0.10454	0.14142	0.13904	0.027003	0.060669	0.13847	0.10117	-0.091584	-0.058423	0.13966	-0.13396	-0.14108	0.37377	0.33882	0.42257	0.38942	0.10508	0.075047	0.1181	0.10884	1.4894	227.5
